A2	lang	Die Hose ist zu lang. Können Sie sie ändern?
A2	lange	Wie lange fährt der Zug von Hamburg nach Berlin?
A2	langsam	Könnten Sie bitte etwas langsamer sprechen?
A2	langweilig	Mir ist langweilig. | Sie findet Fußball sehr langweilig.
A2	der/das	Laptop, -s Ich brauche einen neuen Laptop.
A2	lassen, lässt,	Lass mich in Ruhe!
A2	hat gelassen	Kann ich mein Auto hier stehen lassen? | Ich kann meine kleine Tochter noch nicht allein lassen.
A2	laufen, läuft, ist gelaufen Unsere Tochter ist erst ein Jahr alt, aber sie kann	Ich gehe jeden Morgen laufen. | schon laufen. | Wann läuft der Film?
A2	laut	Nicht so laut! Das Baby schläft.
A2	leben, lebt,	Sie lebt bei ihrer Schwester.
A2	hat gelebt	Ihre Großeltern leben nicht mehr.
A2	das	Leben, - Hier in London ist das Leben teuer.
A2	die Lebens-	Lebensmittel bekommen Sie im Supermarkt. | mittel (Pl.) leer Die Kanne ist fast leer. Ich mache neuen Tee.
A2	legen, legt, hat gelegt	Legen Sie das Buch auf den Tisch.
A2	leicht	Das Paket ist leicht, es wiegt nur ein Kilo. | Die Aufgabe ist nicht leicht.
A2	leider	Leider kann ich nicht kommen. Ich muss zum Arzt.
A2	leidtun/leid tun, tut leid, hat leidgetan	Es tut mir dass ich nicht kommen kann.
A2	leihen, leiht, hat geliehen	Kannst du mir fünf Euro leihen?
A2	leise	Seid leise. Die anderen schlafen schon.
A2	lernen, lernt, hat gelernt	Wie lange lernen Sie schon Deutsch?
A2	lesen, liest, hat gelesen	In der Schule lesen wir ein Buch von Goethe.
A2	letzt-	Morgen ist der letzte Kurstag. | Was hast du letzte Woche gemacht?
A2	die	Leute (Pl.) Auf der Party sind viele Leute.
A2	das	Licht, -er Es ist so dunkel. Mach bitte das Licht an!
A2	lieb-	Liebe Susanne, lieber Hans, Ich fahre lieber mit dem Zug als mit dem Bus. | Möchtest du Pommes oder lieber eine Pizza?
A2	lieben, liebt, hat geliebt	Ich liebe dich! | Lieblings- Meine Lieblingsfarbe ist Blau.
A2	das	Lied, -er Zum Geburtstag singen wir dir ein Lied.
A2	liefern, liefert, hat geliefert	Wir liefern Ihnen den Schrank nach Hause.
A2	liegen, liegt,	Die Zeitung liegt auf dem Tisch.
A2	hat/ist gelegen	Judith liegt noch im Bett. | Frankfurt liegt am Main.
A2	der	Link, -s Ich schicke dir einen Link zu Deutschübungen.
A2	links	Gehen Sie die nächste Straße links.
A2	der	Löffel, - Bitte bringen Sie mir einen Löffel.
A2	das	Lokal, -e Gibt es hier in der Nähe ein gutes Lokal?
A2	die	Lüge, -n Das stimmt nicht! Das ist eine Lüge!
A2	lügen, lügt,	Du sollst nicht lügen.
A2	hat gelogen	Glaub ihm nicht, er lügt.
A2	die	Lust (Sg.) Gehen wir heute Abend ins Kino? - Nein, ich habe keine Lust. | Ich habe Lust auf Schokolade.
A2	lustig	Warum lacht ihr? Was ist so lustig? | Ich mag lustige Filme.
A2	machen, macht,	Was machst du heute Abend?
A2	hat gemacht	Ich muss jetzt das Essen machen. | Das macht 5 Euro 95. | Entschuldigung! - Das macht doch nichts.
A2	das	Mädchen, - Familie Kurz bekommt ein Baby. – Junge oder Mädchen?
A2	der	Magen, ¨- Mein Magen tut weh.
A2	die	Mailbox, -en Hier ist die Mailbox von Susanne König. | Ich habe dir auf die Mailbox gesprochen.
A2	mal / das	Mal Sag mal, wie gefällt dir mein neues Kleid? | Das erste Mal war ich vor fünf Jahren in England. | Tschüss, bis zum nächsten Mal!
A2	malen, malt, hat gemalt	Mein Sohn kann gut malen.
A2	man	Wie schreibt man das? | Hier darf man nicht rauchen.
A2	manch-	Manche Nachbarn sind unfreundlich.
A2	manchmal	Manchmal essen wir im Restaurant. | Rauchen Sie? - Manchmal.
A2	der	Mann, ¨-er Mein Mann ist Polizist.
A2	männlich	Bitte wählen Sie: „weiblich“ oder „männlich“.
A2	die Mannschaft,-enMeine	Lieblingsmannschaft hat 1:0 verloren.
A2	der	Mantel, ¨- Es ist kalt. Zieh deinen Mantel an!
A2	der	Markt, ¨-e Ich gehe heute auf den Markt. | Samstags ist hier Markt.
A2	die	Maschine, -n Die Waschmaschine funktioniert sehr gut.
A2	das Medikament,-e	Nehmen Sie dieses Medikament dreimal pro Tag!
A2	das	Meer, -e Wir machen Urlaub am Meer.
A2	mehr	Dieses Auto kostet 1.000 Euro mehr als das andere. | Mehr kann ich nicht essen! | Ich möchte mehr Taschengeld.
A2	meinen, meint,	Wie meinst du das? Erklär mir das bitte genauer!
A2	hat gemeint die Meinung, -en Meine Meinung zu dem Thema ist: …	Der Film ist gut. Was meinst du? | Was ist deine Meinung dazu? | Ich habe meine Meinung geändert.
A2	meist-	Ich bin neu hier im Haus. Die meisten Nachbarn kenne ich noch nicht.
A2	meistens	Meistens trinke ich zum Frühstück nur einen Kaffee.
A2	die der Mensch, -en Die Menschen sind hier ein bisschen anders als	Menge, -n Wir haben noch eine Menge Zeit. | Ich kenne eine Menge Leute in dieser Stadt.
A2	im	Süden.
A2	merken, merkt,	Ich kann mir keine Zahlen merken. Ich vergesse sie hat gemerkt sofort. | Merkst du, dass es wärmer wird?
A2	die	Messe, -n Kommst du mit zur Buchmesse nach Frankfurt?
A2	das	Messer, - Das Messer schneidet nicht gut. | Ich habe nur ein Messer. Kannst du mir bitte noch eine Gabel bringen?
A2	die	Miete, -n Wie viel Miete bezahlst du für deine Wohnung?
A2	mieten, mietet, hat gemietet	Ich möchte ein Auto mieten.
A2	die	Milch (Sg.) Die Milch steht im Kühlschrank.
A2	mindestens	Bitte kommen Sie mindestens zwei Stunden vor Ihrem Flug zum Flughafen. | Schreiben Sie mindestens sieben Sätze! | Ich warte schon mindestens 20 Minuten. Wann kommst du denn endlich?
A2	das Mineral-kommen/-machen/Fahren wir mit dem Auto oder mit dem Zug nach	Ein Glas Mineralwasser, bitte. | wasser (Sg.) mit (+ mitbringen/ Trinken Sie den Kaffee mit oder ohne Zucker?
A2	-nehmen/-spielen)	Hamburg? | Ich komme mit meinem Freund. | Ich gehe einkaufen. Soll ich dir was mitbringen? | Ich gehe ins Kino. Kommst du mit? | Wir organisieren ein Fest. Möchtest du auch mitmachen? | Wir fahren am Wochenende in die Berge. Ich muss mein Zelt mitnehmen. | Warum spielt ihr nicht mit?
A2	der	Mitarbeiter, - Unsere Firma hat sieben Mitarbeiter.
A2	das die Mitte, -n Den Schrank stellen wir an die Wand, den Tisch in	Mittagessen, - Um zwölf Uhr gibt es Mittagessen.
A2	die	Mitte. | Ich habe bis Mitte August frei.
A2	das	Mittel, - Haben Sie ein Mittel gegen Magenschmerzen? | Das neue Waschmittel ist sehr gut.
A2	die	Möbel (Pl.) Eure Möbel sind sehr schön.
A2	das Mobil-	Wie kann ich Sie erreichen? Haben Sie ein telefon, -e Mobiltelefon?
A2	möchten, möchte, mochte, hat gemocht	Was möchten Sie trinken?
A2	die	Mode, -n Wie findest du die neue Mode?
A2	modern	Das Stadtzentrum von Frankfurt ist sehr modern.
A2	mögen, mag, hat gemocht	Magst du Schokolade? - Nein, ich mag keine Süßigkeiten.
A2	möglich	Kann ich bitte sofort einen Termin haben? - Das ist leider nicht möglich.
A2	der	Moment, -e Einen Moment, bitte. | Warten Sie bitte einen Moment. | Ich habe im Moment sehr viel zu tun.
A2	morgen	Morgen beginnt die Schule erst um zehn Uhr.
A2	der	Motor, -en Der Motor ist kaputt. Das Auto fährt nicht mehr.
A2	der	Motorroller, - Oskar fährt mit dem Motorroller zur Arbeit.
A2	müde	Ich bin müde. Ich gehe schlafen.
A2	der	Müll (Sg.) Bringst du bitte den Müll raus? | Kann ich die Zeitungen wegwerfen? - Ja, sie sind alt. Bring/Wirf sie bitte in den Müll!
A2	der	Mund, ¨-er Öffnen Sie bitte den Mund. Ich möchte in Ihren Hals sehen.
A2	das	Museum, -een Im Kunstmuseum gibt es eine neue Ausstellung.
A2	die	Musik (Sg.) Wie findest du die Musik? | Spanische Musik gefällt mir gut.
A2	müssen, muss, musste	Ich muss jeden Tag von 8 Uhr bis 18 Uhr arbeiten.
A2	die	Mütze, -n Haben Sie rote Mützen?
A2	nach der Nachbar, -n, Mein Nachbar kommt aus Brasilien und meine	Ich gehe jetzt nach Hause. | Ich fliege nach München. | Es ist schon fünf nach zwölf. | Wir treffen uns nach der Arbeit.
A2	die Nachbarin,-nen die Nachricht, -en Ich sehe abends immer die Nachrichten im	Nachbarin ist Italienerin. | Die neuen Nachbarn sind sehr nett. | Fernsehen. | Kommst du mit ins Kino? - Ich weiß es noch nicht. | Ich schreibe dir später eine Nachricht. | Sie haben keine neuen Nachrichten.
A2	nächste,	-er, -es Sehen wir uns nächste Woche? | Ihr nächster Termin ist in einem Monat. | Bis nächstes Mal!
A2	die	Nähe (Sg.) Die Post ist in der Nähe vom Bahnhof.
A2	der	Name, -n Wie ist Ihr Name? | Mein Name ist Thomas Schmidt. | Mein Vorname ist Thomas; Schmidt ist der Familien- name.
A2	nass	Geh nicht mit den nassen Schuhen ins Wohnzimmer! | Du bist ja ganz nass. Hast du den Regenschirm vergessen?
A2	die	Natur (Sg.) Ich bin gern draußen in der Natur.
A2	natürlich	Natürlich helfen wir dir. | Kommst du zu meiner Party? –Natürlich.
A2	neben	Neben mir ist noch ein Platz frei. | Die Apotheke ist neben der Post.
A2	nebenan	Das ist José. Er wohnt nebenan.
A2	neblig	Fahr vorsichtig! Es ist neblig.
A2	nehmen, nimmt,	Nehmen Sie die Tabletten vor dem Essen!
A2	hat genommen	Was möchten Sie? –Ich nehme einen Salat. | Ich nehme den Bus.
A2	nein nennen, nennt, Mein Freund heißt Alexander, aber alle nennen	Möchten Sie ein Stück Kuchen? –Nein, danke. | Fährst du auch nach München? – Nein, ich habe keine Zeit.
A2	hat genannt ihn	Alex.
A2	nervös	Bei Prüfungen bin ich immer sehr nervös.
A2	nett	Ich habe viele nette Kollegen. | Vielen Dank! Das ist sehr nett von dir.
A2	neu	Ich bin der neue Mitarbeiter. | Wir haben eine neue Wohnung. | Zeig mal! Ist das dein neues Handy?
A2	nicht	Das stimmt nicht. | Ich kann morgen leider nicht kommen. | Lisa wohnt nicht in Hamburg, sie wohnt in Bremen.
A2	nichts	Das macht nichts. | Hier kaufe ich nichts. Der Laden gefällt mir nicht.
A2	nie	Er kommt nie pünktlich.
A2	niemand	Hier ist niemand. | Hier ist der Anrufbeantworter von Familie Klein. | Leider ist im Moment niemand zu Hause.
A2	nirgends	Hier kann man nirgends parken. | Wo ist Stefan? Ich kann ihn nirgends sehen.
A2	noch	Vielleicht kommt er noch. | Es dauert noch ein paar Minuten. | Ich habe noch 20 Euro.
A2	normal	Das ist doch ganz normal.
A2	die	Note, -n Eva hat immer sehr gute Noten in Deutsch.
A2	notieren, notiert, hat notiert	Notieren Sie bitte alle wichtigen Informationen.
A2	die	Notiz, -en Schreib mir bitte eine Notiz. | Haben Sie einen Notizzettel für mich?
A2	notwendig	Muss ich noch einmal kommen? –Nein, das ist nicht notwendig.
A2	die	Nudel, -n Möchten Sie lieber Reis oder Nudeln?
A2	–Lieber	Nudeln, bitte.
A2	die	Nummer, -n Sie haben Zimmer Nummer zwölf. | Welche Hausnummer haben Sie? | Können Sie mir bitte Ihre Nummer geben? | Haben Sie die Bluse auch eine Nummer kleiner?
A2	nur	Ich möchte nur ein Glas Wasser. | Das T-Shirt kostet nur fünf Euro.
A2	nützlich	Danke für den Tipp. Er war sehr nützlich.
A2	oben	Ich wohne oben im 4. Stock.
A2	das	Obst (Sg.) Obst kaufe ich immer auf dem Markt. Heute kaufe ich Äpfel und Orangen.
A2	oder	Wann können Sie kommen – heute oder morgen?
A2	zu	Fuß.
A2	offen	Ist das Fenster im Bad noch offen? | Ich glaube, der Supermarkt ist jetzt noch offen.
A2	öffnen, öffnet,	Ich öffne die Tür.
A2	hat geöffnet	Der Laden ist samstags bis 16.00 Uhr geöffnet.
A2	oft	Ich gehe nicht oft ins Kino.
A2	ohne	Bitte einen Kaffee ohne Milch und Zucker. | Schaffst du das auch ohne mich oder soll ich dir helfen?
A2	das	Ohr, -en Ich habe Ohrenschmerzen.
A2	das	Öl, -e Machen wir den Salat mit Öl? | Können Sie bei meinem Auto bitte das Öl kontrollieren?
A2	online	Wann bist du wieder online? | Ich habe hier kein Internet. Ich bin erst heute Abend wieder online. | Sie können das Geld auch online überweisen.
A2	die	Orange, -n Ich esse gern Orangen.
A2	die	Ordnung, -en Er hat seine Hausaufgabe gut gemacht. Das ist alles in Ordnung. | Ich mache gleich Ordnung in meinem Zimmer.
A2	organisieren,	Frau Gomez organisiert unseren Ausflug.
A2	organisiert, hat organisiert der Ort, -e Vergessen Sie Ort und Datum nicht, wenn Sie einen	Hast du schon alles für deinen Urlaub organisiert? | Brief schreiben. | Der Ort liegt in den Bergen. | Wohnort: Köln.
A2	das	Paar, -e Romeo und Julia sind ein Paar. | Ich brauche ein Paar Schuhe.
A2	ein paar	Wir fahren ein paar Tage ans Meer. | Hast du ein paar Minuten Zeit?
A2	packen, packt, hat gepackt	Ich muss noch meinen Koffer packen.
A2	das	Paket, -e Bringst du bitte das Paket zur Post?
A2	das	Papier, -e Hier sind Papier und Bleistift.
A2	die	Papiere (Pl.) Haben Sie Ihre Papiere dabei?
A2	das	Parfüm, -s Ich suche ein Parfum als Geschenk für meine Frau.
A2	der	Park, -s Ich gehe gern im Park spazieren.
A2	parken, parkt,	Darf ich hier parken?
A2	hat geparkt	Hier ist Parken verboten.
A2	der die Partnerin, -nen	Partner, - Veronika ist meine Partnerin.
A2	die	Party, -s Heute Abend machen wir eine Party.
A2	der	Pass, ¨-e Am Flughafen brauchst du deinen Pass.
A2	passen, passt,	Die Bluse passt mir nicht.
A2	hat gepasst	Welches Wort passt? Wählen Sie.
A2	passieren,	Wie ist der Unfall passiert?
A2	passiert, ist passiert	Was ist passiert?
A2	das	Passwort, ¨-er Bitte schreiben Sie Ihr Passwort. | Sie brauchen ein Passwort. | Ich habe mein Passwort vergessen.
A2	die	Pause, -n Von 12.00 bis 12.30 Uhr haben wir Mittagspause.
A2	die	Person, -en Eintritt pro Person: 5 Euro.
A2	das die Pflanze, -n Können Sie sich bitte um unsere Pflanzen	Pferd, -e Amira liebt Pferde. Sie reitet seit zehn Jahren.
A2	kümmern?	Wir sind nächste Woche im Urlaub.
A2	die das Plakat, -e Wir machen im Unterricht ein Plakat zum Thema	Pizza, -s/-en Mein Lieblingsessen ist Pizza. | Eine Pizza mit viel Käse, bitte.
A2	„Essen und	Trinken“.
A2	der	Plan, ¨-e Ich kaufe mir einen Stadtplan.
A2	planen, plant,	Wir sollen zusammen eine Klassenparty planen.
A2	hat geplant	Morgen schwimmen ... ist ein guter Plan.
A2	der	Platz, ¨-e Hier ist noch ein Platz frei. | Bitte nehmen Sie Platz! | Ich wohne am Messeplatz 5. | Ich finde keinen Parkplatz.
A2	plötzlich	Plötzlich war das Licht aus.
A2	die	Polizei (Sg.) Rufen Sie die Polizei!
A2	die	Pommes frites Die Kinder essen Bratwurst mit Pommes frites. | (Pl.) die Portion, -en Ich nehme eine kleine Portion Eis.
A2	die	Post (Sg.) Entschuldigung, wo ist die Post? | Ist Post für mich da?
A2	das	Poster, - Das Poster hängt über dem Bett.
A2	die	Postkarte, -n Schreibst du mir eine Postkarte aus Kanada?
A2	die Postleitzahl, -en	Wie ist Ihre Postleitzahl?
A2	das	Praktikum, -a Ich mache ein Praktikum bei Siemens.
A2	praktisch	Mit meinem neuen Handy kann ich auch im Internet surfen und Fotos machen. Das finde ich sehr praktisch.
A2	die	Praxis, -en Unsere Praxis ist ab acht Uhr geöffnet. Frau Doktor Weiß hat ab neun Uhr Sprechstunde.
A2	der	Preis, -e Die Preise sind hier viel höher als bei uns.
A2	preiswert	Die Jacke ist sehr preiswert. Sie kostet nur 15 Euro.
A2	privat	Das ist meine Nummer im Büro und das ist meine private Handynummer. | Dieser Strand ist privat. Wir dürfen hier nicht schwimmen gehen. | Hey, du darfst die Mail nicht lesen! Sie ist privat.
A2	pro	Das Zimmer kostet 100 Euro pro Nacht.
A2	probieren,	Möchten Sie den Käse probieren?
A2	probiert, hat probiert	Die Tür geht schwer auf. Probier mal!
A2	das	Problem, -e Ich habe ein Problem. Können Sie mir bitte helfen?
A2	das	Produkt, -e Unsere Produkte haben eine sehr hohe Qualität.
A2	das	Programm, -e Dieses Programm im Radio interessiert mich nicht. | Was kommt heute im Kino? Hast du das Programm hier?
A2	unserer der Prospekt, -e Bitte schicken Sie mir einen Prospekt von Ihrem	Stadt. | Hotel.
A2	prüfen, prüft, hat geprüft	Bitte prüfen Sie die Rechnung sofort.
A2	die	Prüfung, -en Ich habe die Prüfung bestanden.
A2	der	Pullover, - Ich muss mir einen Pullover kaufen.
A2	pünktlich	Der Bus fährt pünktlich um acht Uhr. | Herr Müller ist immer pünktlich.
A2	putzen, putzt, hat geputzt	Ich muss heute noch das Bad putzen.
A2	die	Qualität, -en Dieser Fernseher hat eine gute Qualität. | Ich finde die Qualität wichtiger als den Preis.
A2	das	Quiz (Sg.) Er schaut gern Quizsendungen an. | Sie hat beim Quiz gewonnen.
A2	das	Radio, -s Ich höre im Auto gern Radio.
A2	raten, rät,	Ich weiß nicht, welches Handy ich kaufen soll. Was hat geraten raten Sie mir? | Rate mal, wen ich heute gesehen habe! Deinen Lehrer.
A2	das	Rathaus, ¨-er Das Formular bekommen Sie im Rathaus. | Sie müssen sich im Rathaus anmelden.
A2	das	Rätsel, - Das Rätsel ist schwierig! Ich weiß die Antwort nicht.
A2	rauchen, raucht,	Stört es Sie, wenn ich rauche?
A2	hat geraucht	Rauchen ist hier verboten!
A2	der	Raum, ¨-e Der Unterricht findet heute in Raum 332 statt.
A2	rechnen, rechnet, hat gerechnet	Sarah kann gut rechnen.
A2	die	Rechnung, -en Schicken Sie die Rechnung an mich. | Bitte, die Rechnung!
A2	recht haben, hat recht, hatte recht, hat recht gehabt	Du hast (nicht) recht.
A2	rechts	Der Bahnhof ist hier rechts.
A2	reden, redet,	Mit meiner Freundin kann ich über alles reden.
A2	hat geredet	Rede nicht so viel!
A2	der	Regen (Sg.) Bei Regen gehe ich nicht aus dem Haus.
A2	regnen, regnet, hat geregnet	Wenn es bleiben wir zu Hause.
A2	reich	Lotte ist reich. Sie hat sehr viel Geld.
A2	der	Reifen, - Ich brauche neue Reifen für mein Auto.
A2	die	Reihe, -n Ich habe Karten für das Konzert. Wir sitzen in der dritten Reihe. | Wer ist jetzt an der Reihe?
A2	die	Reinigung, -en Bringst du bitte die Bluse in die Reinigung? Man darf sie nicht in der Waschmaschine waschen.
A2	der	Reis (Sg.) Ich esse gern Reis mit Gemüse und Fisch.
A2	die	Reise, -n Wir machen eine Reise nach Österreich. | Ich mache nächste Woche eine Geschäftsreise.
A2	das	Reisebüro, -s Wir organisieren eine Rundreise durch Deutschland. | Wir buchen die Reise im Reisebüro.
A2	der	Reiseführer, - Ich kaufe mir einen Reiseführer von Berlin. | Unser Reiseführer heißt Robert und ist sehr sympathisch.
A2	reisen, reist, ist gereist	Ich reise gern.
A2	reiten, reitet, ist geritten	Möchtest du reiten lernen?
A2	renovieren, renoviert, hat renoviert	Wir renovieren das ganze Haus.
A2	de die Rentnerin, -nen	Rentner, - / Mein Onkel arbeitet nicht mehr. Er ist Rentner.
A2	die	Reparatur, -en Die Reparatur ist sehr teuer.
A2	reparieren, repariert, hat repariert	Er muss den Motor reparieren.
A2	reservieren,	Reservieren Sie bitte ein Doppelzimmer.
A2	reserviert, hat reserviert	Ich möchte gern einen Tisch für fünf Personen reservierte, reservieren.
A2	der	Rest, -e Hier sind 50 Euro. Den Rest gebe ich dir später. | Es ist noch ein Rest Suppe da. Möchtest du noch?
A2	das	Restaurant, -s Wir essen heute in einem Restaurant.
A2	das	Rezept, -e Dieser Kuchen schmeckt super! Kannst du mir bitte das Rezept geben? | Dieses Medikament gibt es nur auf Rezept.
A2	die	Rezeption, en Geben Sie bitte den Schlüssel an der Rezeption ab.
A2	richtig	Habe ich das richtig verstanden? | Das ist richtig.
A2	riechen, riecht,	Diese Blumen riechen gut.
A2	hat gerochen	Hier riecht es nach Fisch.
A2	das Rind	Ich esse nur Fleisch vom Rind.
A2	der	Ring, -e Ich habe meinen Ring verloren.
A2	der	Rock, ¨-e Der Rock ist zu eng.
A2	romantisch die Rose, -n Er schenkt seiner Freundin rote Rosen zum	Dieser Film ist sehr romantisch. | Meine Freundin ist total romantisch. | Geburtstag.
A2	der der Rucksack, ¨-e Ich nehme lieber einen Rucksack als einen	Rücken, - Mein Rücken tut mir weh. | Koffer mit.
A2	rufen, ruft,	Rufst du bitte die Kinder. Das Essen ist fertig.
A2	hat gerufen	Wir müssen einen Arzt rufen.
A2	die	Ruhe (Sg.) Ruhe, bitte! Hier in der Bibliothek darf man nicht 0 laut sprechen.
A2	ruhig	Ich möchte ein ruhiges Zimmer.
A2	rund der Rundgang, ¨-e Der Rundgang durch das Schloss beginnt in wenigen	Unser Wohnzimmertisch ist rund. | Bis Berlin sind es noch rund 80 Kilometer. | Minuten.
A2	die	Sache, -n Ihr könnt eure Sachen im Hotel lassen. | Nimm deine Sachen und komm! | Das ist meine Sache.
A2	der	Saft, ¨-e Möchtest du einen Apfelsaft?
A2	sagen, sagt,	Entschuldigung, was haben Sie gesagt?
A2	hat gesagt	Wie sagt man „sorry“ auf Deutsch? | Sag mal, wie geht es dir denn?
A2	der	Salat, -e Wie schmeckt dir der Salat? | Möchten Sie zum Fisch einen Salat?
A2	das	Salz, -e Entschuldigung, kann ich bitte Salz haben?
A2	sammeln,	Peter sammelt Briefmarken.
A2	sammelt, hat gesammelt	Im Herbst sammeln wir im Wald bunte Blätter.
A2	der	Satz, ¨-e Den letzten Satz verstehe ich nicht.
A2	sauber	Bringen Sie mir bitte ein sauberes Glas!
A2	sauer	Zitronen sind mir zu sauer. | Was ist los? –Ich bin sauer. Ich muss am Wochen- ende zu Hause bleiben und darf nicht mit meinen Freunden ins Kino gehen.
A2	schade	Schade, dass du nicht kommen kannst.
A2	schädlich	Rauchen ist schädlich für die Gesundheit.
A2	schaffen, schafft,	Kannst du mir bitte helfen? Ich schaffe das nicht hat geschafft alleine. | Geschafft! Das Projekt ist endlich fertig.
A2	der	Schalter, - Gehen Sie bitte zum Schalter drei! | Der Lichtschalter ist neben der Tür.
A2	scharf	Die Suppe ist mir zu scharf. | Pass auf! Das Messer ist sehr scharf.
A2	scheinen, scheint, hat geschienen	Die Sonne scheint.
A2	schenken, schenkt, hat geschenkt	Was schenken wir Michael zum Geburtstag?
A2	die	Schere, -n Die Schere schneidet nicht gut. Hast du eine andere?
A2	schicken, schickt,	Bitte schicken Sie mir eine E-Mail.
A2	hat geschickt	Ich schicke dir den Brief nach Hause.
A2	das	Schiff, -e Wir fahren mit dem Schiff von Basel nach Köln.
A2	das	Schild, -er Haben Sie das Schild nicht gesehen?
A2	schimpfen,	Warum schimpfst du denn so laut? –Ich ärgere schimpft, mich über mein Auto.
A2	hat geschimpft	Alle schimpfen über/auf das Wetter.
A2	der Schirm	Nimm den Schirm mit, es regnet.
A2	schlafen, schläft,	Ich schlafe meistens acht Stunden.
A2	hat geschlafen	Haben Sie gut geschlafen? | Gute Nacht! Schlaf gut und träum süß!
A2	das	Schlafzimmer, -Hier ist das Schlafzimmer.
A2	schlecht	Das Wetter ist schlecht. Wir haben schon seit einer Woche schlechtes Wetter. | Mir ist schlecht! | Mir geht es schlecht. Ich habe Fieber.
A2	schließen,	Bitte schließen Sie die Tür.
A2	schließt,	Wir müssen uns beeilen, die Bank schließt um hat geschlossen 18 Uhr.
A2	schlimm das Schloss, ¨-er Am Wochenende besichtigen wir Schloss	Kein Problem, das ist nicht so schlimm. | Neuschwanstein. | An unserer Tür ist das Schloss kaputt.
A2	der	Schluss, ¨-e Zum Schluss nochmals herzlichen Dank. | Ich muss jetzt Schluss machen. Bis bald!
A2	der	Schlüssel, - Ich gebe Ihnen noch den Zimmerschlüssel. | Ich finde meinen Schlüssel nicht.
A2	schmecken,	Schmeckt dir die Suppe?
A2	schmeckt,	Hat es Ihnen geschmeckt?
A2	hat geschmeckt	Schmeckt's?
A2	der	Schmerz, -en Haben Sie Schmerzen? | Ich habe Bauchschmerzen.
A2	schmutzig	Das Handtuch ist schmutzig.
A2	der	Schnee (Sg.) In den Bergen liegt viel Schnee.
A2	schneiden (sich),	Das Messer schneidet nicht gut.
A2	schneidet,	Wer schneidet dir die Haare?
A2	hat geschnitten	Aua! Ich habe mich geschnitten!
A2	schneien, schneit, hat geschneit	Morgen schneit es.
A2	schnell	Warum fährst du so schnell?
A2	die Schokolade	Julia liebt Schokolade. | (Sg.) schon Ist das Essen schon fertig? | Ich wohne schon seit fünf Jahren in Freiburg.
A2	schön	Schöne Ferien! | Das Bild ist sehr schön. | Schön, dass du kommst.
A2	der	Schrank, ¨-e Die Gläser stehen im Schrank. | Legst du bitte die Handtücher in den Schrank?
A2	schrecklich	Ich finde ihren Rock schrecklich. Er sieht furchtbar aus! | Ich finde den Film schrecklick. Er macht mir Angst.
A2	schreiben, schreibt, hat geschrieben	Ich schreibe dir eine E-Mail.
A2	schriftlich	Sie müssen sich schriftlich anmelden. | Die schriftliche Prüfung dauert 70 Minuten.
A2	der	Schuh, -e Zieh die Schuhe aus!
A2	6	Die neuen Schuhe sind mir zu eng. Sie drücken.
A2	die	Schule, -n Meine Tochter geht schon in die Schule. | Die Schule ist gleich hier um die Ecke.
A2	die	Schülerin, -nen Schüler.
A2	schwach	Er ist krank und schwach. | Ich fühle mich sehr schwach. | Die Tabletten sind zu schwach. Sie helfen nicht.
A2	schwanger	Lena ist schwanger. Sie bekommt im Juli ein Kind.
A2	das	Schwein, -e Ich esse kein Schweinefleisch.
A2	schwer	Wie schwer ist das Paket? | Das ist eine schwere Arbeit.
A2	schwierig	Die Prüfung war nicht schwierig.
A2	das Schwimmbad, ¨-er	Kommst du mit ins Schwimmbad?
A2	schwimmen, schwimmt, ist geschwommen	Ich schwimme täglich einen Kilometer.
A2	der	See, -n Morgen fahren wir mal an einen See schwimmen. | Komm, wir fahren an den Bodensee.
A2	die	See (Sg) Die See ist heute ruhig. | Wir machen Urlaub an der Nordsee.
A2	sehen, sieht,	Ich kann dich nicht sehen.
A2	hat gesehen	Möchtest du einen Film sehen? | Ich habe Lisa lange nicht gesehen. Ist sie im Urlaub? | Darf ich mal Ihren Ausweis sehen?
A2	die Sehenswürdigkeit, -en	Welche Sehenswürdigkeiten gibt es in Frankfurt?
A2	sehr	Danke sehr! | Das Wetter ist heute sehr schön.
A2	die	Seife, -n Hier gibt es keine Seife.
A2	sein, ist, war,	Das sind meine Kollegen.
A2	ist gewesen	Ich bin Mechaniker. | Die Cola ist kalt. | Mir ist kalt. | Ich bin dreiundzwanzig. | Um halb elf ist Pause. | Frau Berger ist im Urlaub.
A2	an sein / aus sein	Das Licht ist noch an/schon aus.
A2	auf sein	Das Fenster ist noch auf.
A2	weg sein	Herr Meier ist schon weg.
A2	zu sein	Die Tür ist zu.
A2	seit	Ich wohne seit drei Jahren in Köln. | Das ist die Bachstraße. Mein Haus ist auf der selbst Du musst mir nicht helfen, ich mache das selbst.
A2	die	Sendung, -en Welche Sendungen schaust du gern an? –Ich mag Sportsendungen. | Diese Sendung ist nicht für Jugendliche unter 18 Jahren.
A2	der	Service (Sg.) Ich bin mit dem Service in der Werkstatt sehr zufrieden. | Rufst du beim Pizza-Service an?
A2	setzen (sich), setzt, hat gesetzt	Setz dich doch!
A2	sicher	Dieses Auto ist besonders sicher. | Ich bin ganz sicher, dass er kommt. | Er ist sicher gleich da.
A2	singen, singt, hat gesungen	Er singt gern.
